Type,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,PhotoAmt,AdoptionSpeed
2,4,292,2,1,2,2,2,1,1,1,1,50,41401,10,3
1,1,307,1,1,2,2,2,2,2,1,3,0,41401,3,3
1,36,205,2,2,1,3,1,1,1,1,1,0,41330,1,1
1,24,141,1,1,2,2,3,3,3,1,1,0,41326,1,4
2,3,265,2,1,2,2,1,1,2,1,1,60,41326,5,1
2,2,264,1,1,1,2,2,1,2,1,1,80,41401,1,4
1,1,307,2,2,2,1,3,3,2,1,1,0,41326,3,2
1,4,307,2,2,2,2,1,1,2,1,1,0,41326,2,3
2,12,292,1,2,3,1,2,1,2,2,1,0,41326,3,3
2,8,266,2,1,2,1,1,1,2,1,1,0,41326,1,3
2,3,266,3,2,1,1,2,2,2,1,4,0,41326,4,0
2,5,292,1,2,1,1,1,1,1,1,1,0,41326,5,1
2,2,266,1,3,2,1,2,1,2,1,1,0,41326,4,1
2,2,266,2,2,2,1,3,3,3,1,1,0,41326,3,3
2,1,266,1,1,1,1,2,1,2,1,4,0,41326,5,2
1,2,307,2,2,2,2,2,1,2,1,1,0,41326,5,1
2,12,266,1,1,2,1,2,2,2,1,1,0,41326,3,4
1,1,307,1,1,2,1,3,3,2,1,1,0,41326,1,2
2,5,265,2,1,2,2,2,2,2,1,3,20,41326,4,2
1,1,307,2,1,2,1,2,2,2,1,1,20,41327,1,1
2,2,266,2,1,2,1,2,2,2,1,3,0,41327,4,2
2,12,266,1,1,2,1,2,1,2,1,2,0,41326,4,2
2,1,266,1,2,1,1,2,2,2,1,1,0,41326,4,4
2,3,265,2,1,2,2,2,1,2,1,1,50,41326,4,3
2,6,264,1,1,2,3,2,2,2,1,1,0,41401,1,2
1,24,178,2,5,1,3,1,1,2,1,1,300,41326,5,2
1,36,307,2,1,2,1,2,2,2,1,1,0,41326,2,4
2,3,266,2,1,2,2,2,2,2,1,1,0,41401,3,1
2,18,266,2,1,2,1,3,3,2,1,1,0,41326,1,4
2,0,265,3,1,2,2,1,1,1,1,3,0,41325,3,0
1,2,307,2,2,2,1,2,2,2,1,1,0,41326,1,2
1,12,141,2,1,3,2,1,1,1,1,1,0,41326,6,2
2,4,264,3,1,1,3,2,2,2,1,2,50,41326,4,1
2,1,266,2,2,2,1,2,2,2,1,1,0,41401,1,3
2,2,265,3,1,2,1,3,3,3,1,4,0,41327,1,4
1,5,78,2,1,2,2,1,1,1,1,1,0,41326,5,3
1,2,307,2,1,2,2,2,1,2,1,1,0,41326,5,2
1,2,307,1,2,1,1,2,2,3,1,3,0,41326,1,3
1,1,307,3,1,2,1,2,2,2,1,7,0,41330,4,2
1,3,307,3,1,2,1,2,2,3,1,6,50,41401,4,4
2,14,265,1,1,3,2,2,2,2,1,1,0,41401,5,3
1,4,307,1,1,2,1,1,1,1,1,1,0,41326,4,1
1,12,307,2,2,2,2,1,1,1,1,1,0,41326,4,4
1,6,307,2,1,2,1,1,1,1,1,1,0,41330,2,2
1,15,169,2,7,3,2,1,1,3,1,1,150,41326,2,2
2,18,264,2,1,3,3,1,1,2,1,1,300,41326,2,2
1,3,307,1,2,2,1,1,1,2,1,1,0,41401,2,4
2,6,266,1,1,2,1,2,2,2,1,1,0,41326,3,2
2,36,266,2,2,1,1,1,1,1,1,1,80,41401,2,4
2,2,266,2,2,2,2,2,1,2,1,1,0,41401,7,2
1,1,307,2,3,2,1,2,2,2,1,1,0,41326,1,4
1,1,307,2,1,2,1,2,2,2,1,1,0,41326,5,2
1,12,307,1,2,3,2,1,1,3,1,1,0,41326,3,4
2,1,254,3,1,1,1,2,2,2,1,4,0,41326,4,1
1,48,307,2,5,2,1,1,1,1,1,1,0,41401,4,4
1,1,307,2,2,2,1,2,1,2,1,6,15,41326,29,3
1,2,307,1,2,2,1,2,2,2,1,1,20,41327,1,2
2,8,288,2,2,2,3,2,2,2,1,1,0,41326,4,0
1,1,307,1,7,1,1,2,2,2,1,4,0,41326,4,1
2,3,266,2,5,1,1,2,1,2,1,1,0,41326,5,3
1,4,307,2,2,2,1,1,1,2,1,1,0,41326,2,3
1,1,307,3,1,2,2,2,2,2,1,7,0,41326,1,3
2,8,292,1,1,2,2,1,1,1,1,1,0,41401,4,1
2,12,292,1,6,2,1,1,1,1,1,1,0,41326,1,3
2,1,265,3,1,1,2,2,2,2,1,2,0,41401,4,2
2,1,266,2,1,2,1,2,2,2,1,1,0,41401,1,1
2,2,266,2,7,1,1,2,2,2,1,1,0,41401,4,1
1,2,307,2,5,2,1,2,2,2,1,1,0,41401,1,4
1,3,307,2,3,1,1,1,1,2,1,1,0,41326,1,1
2,3,306,1,1,2,1,2,2,3,1,2,0,41401,1,4
1,1,307,1,1,1,2,2,2,2,1,1,0,41326,2,2
2,2,247,1,6,1,2,2,1,2,1,1,0,41326,5,1
1,36,307,2,2,2,1,2,2,3,1,1,0,41326,3,2
2,1,266,3,1,1,1,2,2,2,1,5,0,41326,5,3
1,2,307,1,2,2,2,1,1,2,1,1,0,41326,3,1
2,11,266,1,1,3,1,1,3,3,1,1,0,41326,0,4
1,2,307,1,7,2,2,1,1,1,1,1,0,41336,7,3
1,36,207,1,2,2,2,3,3,3,1,1,0,41326,3,4
2,36,266,2,1,2,1,1,1,1,1,1,0,41326,1,3
1,2,307,1,4,2,1,1,1,2,1,1,0,41401,4,2
2,2,266,3,1,2,1,2,1,2,1,2,0,41401,5,3
1,2,307,2,1,2,2,2,2,2,1,1,20,41327,1,3
2,6,285,1,4,2,3,2,2,2,1,1,150,41326,3,2
2,8,243,1,3,2,2,2,2,1,1,1,100,41401,2,4
1,36,307,1,2,2,2,1,1,1,1,1,0,41401,5,0
2,10,306,3,1,2,1,1,1,1,1,2,100,41330,5,3
1,1,307,2,1,3,1,2,2,2,1,1,0,41401,1,3
2,1,266,1,5,1,1,2,2,2,1,1,50,41336,3,2
1,36,307,2,1,2,1,2,2,1,1,1,0,41326,2,4
1,5,307,2,2,2,2,2,1,2,1,1,0,41326,1,4
1,4,307,3,2,2,1,1,1,2,1,3,0,41326,1,2
2,10,266,2,1,2,1,1,1,1,1,1,0,41326,2,3
2,1,266,2,1,2,1,2,2,2,1,2,0,41401,1,1
1,48,307,1,2,3,1,1,1,1,1,1,0,41326,10,4
1,10,213,1,7,1,2,1,1,2,1,1,0,41401,0,4
1,1,307,3,1,2,1,2,2,2,1,8,0,41326,24,2
2,1,288,2,2,3,3,2,2,2,1,1,0,41326,0,0
1,18,189,2,1,4,2,1,1,1,1,1,0,41326,4,1
2,8,276,1,3,2,3,1,1,2,1,1,100,41326,5,2
2,6,266,1,1,2,1,2,2,2,1,1,0,41401,2,4
1,2,307,3,1,2,1,2,1,2,1,3,0,41326,4,1
2,5,304,1,7,2,2,2,2,2,1,1,0,41401,1,2
1,3,307,1,1,3,1,1,1,2,1,1,0,41326,3,2
1,2,307,1,1,2,2,2,1,2,1,1,5,41326,4,1
2,2,266,2,4,2,1,2,2,2,1,1,0,41401,7,2
2,2,265,3,5,2,2,2,2,2,1,3,0,41330,4,4
1,9,307,2,2,2,1,1,1,1,1,1,0,41326,3,4
1,0,307,1,1,1,1,3,3,3,1,1,0,41326,3,4
1,48,179,1,7,2,2,1,3,2,1,1,0,41326,1,2
2,36,254,2,1,2,2,1,1,1,1,1,0,41401,10,4
1,5,307,2,3,2,1,1,1,1,1,1,0,41326,4,3
2,3,266,1,1,1,1,1,1,2,1,1,30,41326,4,1
1,1,307,2,2,2,1,2,1,2,1,1,0,41401,7,3
2,4,266,1,1,1,1,2,1,2,1,1,0,41327,4,4
1,48,78,2,2,3,1,1,1,1,1,1,100,41326,2,3
1,60,307,2,2,2,2,1,1,1,1,1,0,41332,4,3
1,6,307,2,7,2,1,3,3,3,1,1,0,41326,3,4
1,84,307,2,5,2,2,1,1,3,1,1,0,41401,4,3
1,1,307,3,1,2,1,2,1,2,1,4,0,41401,7,2
2,1,266,3,1,2,1,2,2,2,1,3,0,41326,3,1
1,2,307,2,4,2,1,2,1,2,1,1,0,41326,1,4
2,12,241,1,2,2,1,1,1,1,1,1,0,41326,3,3
2,3,265,2,7,2,2,2,2,2,1,1,0,41326,1,4
1,24,218,1,1,2,3,1,1,1,1,2,200,41401,1,4
2,1,266,3,2,1,1,2,2,2,1,4,0,41327,5,4
2,3,266,2,4,2,1,2,1,2,1,1,0,41326,9,4
1,108,20,1,1,2,2,1,2,2,1,1,0,41401,4,1
2,2,266,1,2,2,1,1,1,2,1,1,0,41401,4,1
1,5,307,2,2,2,1,1,1,2,1,1,0,41326,2,3
1,2,307,3,1,2,2,1,1,2,1,6,0,41326,5,3
1,2,307,3,2,2,1,2,2,3,1,2,0,41332,3,3
1,2,307,2,2,2,2,3,1,2,1,1,0,41330,2,4
1,1,307,1,1,2,2,3,3,2,1,1,0,41326,3,2
1,24,307,1,1,2,1,1,1,2,1,1,0,41401,1,4
1,2,307,1,1,2,1,2,1,2,1,1,0,41326,4,3
2,12,266,3,1,2,1,1,1,1,1,2,0,41401,3,2
1,12,179,1,5,1,2,2,2,2,1,1,0,41326,3,1
2,6,266,3,1,2,1,2,2,2,1,3,0,41326,3,4
2,5,266,1,5,2,1,1,1,1,1,1,0,41326,11,2
1,24,117,2,2,2,1,1,1,1,1,1,0,41326,3,4
2,12,266,3,1,3,1,1,1,1,2,2,0,41326,8,2
2,6,292,1,2,1,2,2,1,1,1,1,0,41326,5,1
2,2,266,2,6,2,1,1,1,2,1,1,0,41401,2,4
1,24,307,2,1,2,1,1,1,1,1,1,0,41326,3,4
2,24,266,1,4,2,1,2,2,2,2,1,0,41332,2,4
1,1,307,1,2,3,2,3,1,2,1,1,0,41326,4,1
1,2,307,3,1,2,2,1,1,2,1,13,0,41326,5,2
2,2,299,2,1,2,1,2,2,2,1,1,0,41326,5,2
1,17,70,2,1,2,2,3,3,3,1,1,0,41326,3,1
2,3,266,2,2,2,1,2,2,2,1,1,0,41326,9,0
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,3,2
1,15,307,1,1,2,1,1,1,1,2,1,0,41401,3,4
1,5,307,3,1,2,1,1,1,2,1,2,0,41326,5,4
1,3,141,2,2,3,1,1,1,2,1,1,0,41326,5,3
2,2,266,1,2,1,1,2,2,2,1,1,20,41326,2,1
1,1,307,1,1,2,1,1,1,2,1,1,100,41326,4,2
2,12,266,3,1,1,1,2,2,2,1,5,0,41326,6,1
2,0,266,3,1,1,1,3,3,3,1,4,0,41401,5,1
1,4,307,2,7,1,1,3,1,1,1,1,0,41326,2,4
2,2,266,3,1,2,2,2,2,2,1,4,0,41326,1,3
2,1,299,3,4,2,1,2,2,2,1,2,0,41401,2,1
1,1,307,3,2,2,1,2,1,2,1,4,0,41401,4,3
2,2,266,1,3,2,1,2,1,2,1,1,0,41326,7,1
2,60,289,1,6,3,2,1,1,1,1,1,300,41326,14,2
2,2,266,2,1,2,1,2,2,2,1,1,0,41326,2,2
2,3,266,2,6,1,1,2,1,2,1,1,0,41401,2,4
2,3,266,1,1,2,1,2,2,2,1,1,0,41326,7,2
1,1,307,3,1,1,2,2,2,2,1,2,0,41326,1,2
1,9,307,2,5,2,1,2,2,1,1,1,0,41336,9,3
1,2,307,1,1,2,1,2,2,2,1,1,0,41401,3,1
1,60,69,1,3,2,3,1,1,1,1,1,180,41326,3,1
2,2,251,1,1,1,2,2,2,2,1,1,0,41401,0,4
2,1,266,3,2,2,1,2,2,2,1,4,0,41326,4,3
2,2,254,2,1,2,2,2,2,2,1,1,0,41401,4,3
2,4,266,2,2,1,1,2,2,2,1,1,0,41326,4,3
2,2,243,2,6,2,1,2,2,2,1,1,20,41326,1,1
1,5,307,3,3,2,1,1,1,2,1,2,0,41401,6,3
1,1,307,2,2,2,1,1,1,1,1,1,0,41326,2,2
2,4,264,2,1,1,3,2,1,2,1,1,250,41326,2,4
1,24,307,1,4,2,3,3,3,3,1,1,0,41401,1,4
1,5,307,1,2,2,1,3,1,2,1,1,0,41326,2,4
2,2,299,3,2,2,2,2,2,2,1,2,0,41401,3,2
2,3,266,1,1,2,1,1,1,2,1,1,0,41326,8,3
1,1,307,1,2,2,2,2,2,2,1,1,0,41327,2,2
1,10,307,1,1,2,1,1,1,1,1,1,0,41401,6,1
2,2,254,1,1,2,2,2,1,2,1,1,0,41401,12,4
1,14,307,1,3,2,2,2,3,3,1,1,0,41326,2,4
1,5,307,3,1,1,1,2,2,2,1,4,1,41325,5,4
1,5,26,2,1,2,2,1,3,1,1,1,0,41326,3,2
1,120,169,2,6,1,2,3,3,1,1,1,0,41326,5,2
2,9,266,1,1,2,1,2,1,2,1,1,0,41401,9,3
2,41,283,2,1,3,2,1,1,1,1,1,0,41326,5,4
2,1,265,3,1,1,2,2,2,2,1,2,0,41326,16,1
1,2,307,1,1,2,1,1,1,2,1,4,0,41326,4,2
2,2,266,1,3,2,1,2,2,2,1,1,0,41326,2,3
1,12,307,3,1,3,2,2,2,2,1,6,20,41326,5,4
1,1,307,2,1,1,1,2,2,1,1,1,0,41401,2,3
1,2,307,2,2,2,1,1,1,2,1,5,0,41326,5,4
2,1,266,3,1,1,1,2,2,2,1,4,0,41401,10,2
2,0,299,1,3,2,1,2,1,2,1,1,0,41326,13,1
2,6,265,1,2,1,3,2,2,2,1,1,0,41326,3,2
1,5,307,2,1,1,1,2,2,2,1,2,0,41326,3,4
2,3,266,2,1,2,1,1,1,2,1,1,0,41326,9,3
2,1,266,3,6,1,1,2,2,2,1,3,0,41326,4,4
2,2,266,1,7,2,2,1,1,2,1,1,0,41326,1,2
2,2,266,2,1,2,1,2,1,3,1,1,0,41326,4,3
1,5,307,2,2,3,2,2,1,2,1,1,0,41326,2,1
1,9,307,2,2,2,1,1,1,1,1,1,0,41326,1,4
1,39,307,1,1,2,1,1,1,2,1,1,0,41326,5,2
2,2,266,2,1,1,1,2,1,2,2,1,0,41401,2,1
1,24,307,2,2,3,1,2,2,3,1,1,0,41401,3,4
2,5,265,3,1,2,2,2,2,2,1,3,0,41326,3,4
1,2,109,2,1,2,2,1,1,2,1,4,0,41401,15,0
1,1,307,2,2,3,1,2,1,2,2,1,0,41401,3,4
1,1,213,3,1,2,2,2,1,2,1,2,0,41326,13,2
1,36,189,2,1,2,1,2,1,1,1,1,0,41401,2,1
1,76,307,1,2,2,1,1,1,1,1,1,0,41401,1,4
1,24,307,2,2,2,1,2,2,2,1,1,0,41326,3,3
2,2,285,2,6,2,3,1,1,2,1,1,480,41330,2,2
1,3,307,2,1,2,1,2,2,2,1,2,0,41324,3,2
2,24,266,2,1,2,1,1,1,1,1,1,50,41326,5,3
1,3,307,2,2,2,1,1,1,2,1,1,0,41327,4,2
1,36,307,2,7,1,2,1,1,1,1,1,0,41326,5,3
1,2,307,2,1,2,2,1,1,2,1,1,0,41326,1,1
2,18,266,1,1,2,1,2,2,2,1,1,0,41326,2,4
2,1,299,3,2,1,1,2,2,2,2,4,0,41326,1,1
2,4,266,1,1,2,1,2,2,2,1,1,0,41326,2,1
2,10,247,1,1,1,1,1,1,1,1,1,0,41327,3,2
1,42,20,1,2,2,1,2,2,2,1,1,0,41327,5,1
1,6,307,1,1,2,1,1,1,1,1,1,150,41401,11,2
1,84,207,1,1,2,1,1,1,1,1,1,0,41327,2,3
2,2,266,1,7,2,1,2,2,2,1,1,10,41336,3,2
1,4,307,2,4,1,2,2,1,1,1,1,0,41326,8,3
1,12,307,2,2,2,2,3,3,1,2,1,0,41401,3,4
2,18,266,3,4,3,1,2,2,2,1,5,0,41345,1,3
1,36,195,2,1,1,1,1,1,1,1,1,0,41326,2,4
2,3,263,1,1,2,1,1,1,2,1,2,0,41326,4,2
2,2,254,3,1,2,1,2,1,2,1,3,0,41401,5,4
1,1,307,1,2,2,2,2,2,2,1,1,1,41326,2,1
2,15,292,2,7,2,1,2,2,3,1,1,0,41367,1,4
1,36,200,2,2,2,1,3,3,3,1,1,300,41401,1,4
2,12,266,2,1,2,1,2,2,2,1,1,0,41401,1,4
1,2,307,2,1,3,1,3,3,2,1,1,0,41326,2,3
1,3,307,1,1,2,1,1,1,2,1,1,0,41401,3,1
2,1,266,3,1,1,1,2,2,2,1,4,0,41401,3,1
1,1,307,2,1,2,1,1,1,3,1,11,0,41401,11,4
2,2,285,1,6,2,3,2,1,2,1,1,150,41326,6,0
1,1,307,1,2,2,2,2,1,2,1,1,0,41326,3,1
2,2,265,2,6,2,2,1,1,2,1,1,100,41401,5,3
2,2,299,1,4,2,2,2,1,2,1,2,100,41401,3,4
1,5,307,2,2,2,2,2,2,2,1,1,0,41326,1,4
1,2,307,2,1,2,2,2,1,2,1,1,0,41327,2,2
2,3,266,1,1,2,1,3,3,3,1,1,0,41327,2,2
2,12,303,2,2,2,1,2,2,1,1,1,0,41326,3,2
1,3,307,2,4,2,1,1,1,1,1,1,0,41326,5,4
1,5,307,1,5,2,1,3,3,3,1,1,0,41401,10,2
1,16,205,1,1,1,1,1,1,2,1,1,300,41326,4,1
1,2,307,1,7,2,1,2,1,2,1,1,0,41326,1,2
1,24,218,1,1,2,2,3,3,1,1,1,0,41336,5,3
2,3,266,2,6,1,1,2,1,2,1,1,0,41401,10,2
2,6,266,2,3,2,1,1,1,2,1,1,0,41326,1,4
1,3,307,1,2,2,2,1,1,2,1,1,0,41326,2,3
1,3,307,2,1,2,1,2,2,3,1,2,0,41401,5,4
1,1,179,3,1,2,2,2,2,2,1,5,0,41326,0,3
2,2,266,3,1,2,1,2,2,2,1,3,0,41326,1,3
2,12,266,2,1,2,2,3,3,3,1,1,0,41401,6,4
1,2,307,2,2,1,1,2,1,3,1,1,0,41336,3,2
1,5,307,1,1,2,1,2,2,2,1,1,0,41401,2,3
1,1,307,2,5,2,1,1,1,2,1,1,0,41326,1,2
2,5,266,1,1,3,1,3,3,3,1,1,0,41326,13,1
2,2,266,3,1,2,2,2,2,2,1,4,0,41326,3,3
2,5,282,2,6,2,2,3,3,3,1,1,0,41326,2,1
2,6,285,2,3,1,3,1,1,2,1,2,750,41401,4,2
1,2,307,2,6,2,1,2,2,2,1,1,20,41327,1,2
1,2,307,2,2,2,2,1,1,2,1,1,0,41326,4,1
1,1,307,1,1,2,1,2,2,2,1,4,0,41326,30,4
2,2,266,1,1,2,1,2,2,2,1,1,0,41401,6,3
1,1,307,3,1,1,1,2,2,2,1,6,0,41326,5,2
2,8,247,1,3,2,2,3,3,3,1,1,0,41326,1,1
2,24,290,2,5,1,1,1,1,1,1,2,300,41401,1,2
1,1,307,2,1,2,1,2,1,2,1,1,0,41401,6,1
1,1,307,1,1,2,2,2,2,2,1,1,0,41326,3,2
1,1,307,1,2,2,1,2,2,2,1,1,10,41327,2,1
1,14,307,2,1,2,2,3,3,1,1,1,200,41401,5,1
2,3,266,2,6,1,2,2,1,2,1,1,0,41332,1,0
1,3,224,1,1,2,2,2,1,2,1,1,0,41326,5,1
2,14,276,1,5,3,3,1,1,2,1,1,300,41326,3,1
2,1,284,2,1,1,1,2,2,2,1,1,0,41401,1,4
1,1,307,3,1,2,1,2,2,2,1,4,0,41326,5,1
1,2,307,2,1,2,1,3,3,2,1,1,0,41326,3,2
2,2,266,3,1,1,1,2,2,2,1,4,0,41326,4,3
1,81,119,1,1,2,2,2,1,2,1,1,0,41401,1,3
2,24,266,1,5,3,1,1,1,2,3,1,0,41401,11,3
1,3,307,3,1,2,2,2,2,2,1,7,0,41326,0,2
2,8,266,2,2,2,1,2,1,2,1,1,0,41401,2,4
1,2,307,3,1,2,1,2,1,2,1,2,0,41326,9,3
1,12,307,2,4,2,2,1,1,1,1,1,0,41326,1,2
2,4,299,1,4,2,1,1,1,3,1,1,0,41326,2,3
2,18,266,2,1,2,1,1,1,2,1,1,0,41401,3,4
2,5,266,1,1,2,1,3,3,2,1,1,0,41326,1,4
1,1,307,2,1,2,1,1,1,2,1,1,0,41326,5,2
2,2,264,2,1,3,3,2,1,3,1,1,0,41326,3,1
1,2,307,1,1,2,2,1,1,2,1,1,0,41326,7,2
1,2,307,2,2,2,1,1,1,2,1,1,0,41326,1,2
1,1,307,2,1,2,1,1,3,3,1,2,45,41326,3,3
1,2,307,3,1,2,1,2,2,2,1,5,150,41326,24,4
1,1,307,3,1,2,1,2,2,2,1,5,0,41324,10,2
2,5,265,2,5,2,1,2,2,2,1,2,0,41401,2,4
1,12,152,1,1,2,1,2,1,1,1,1,0,41401,2,2
1,1,307,2,1,2,1,2,1,2,1,1,0,41325,2,4
1,3,307,1,1,2,2,1,1,2,1,1,0,41326,5,2
2,4,299,1,1,2,1,1,1,3,1,1,0,41326,3,4
1,8,307,2,2,2,2,1,1,2,2,1,0,41401,2,2
1,2,307,2,2,2,2,1,1,2,1,1,350,41336,2,3
2,2,266,2,1,1,1,2,1,2,1,1,0,41327,3,1
2,1,292,2,2,1,2,2,2,2,1,1,0,41324,5,3
2,3,266,2,4,2,1,1,1,2,1,1,0,41326,2,2
1,2,307,3,1,2,1,3,3,3,1,6,0,41332,1,4
2,24,247,2,6,3,2,3,1,1,1,1,150,41401,1,4
1,1,307,1,1,2,1,2,2,2,1,1,0,41401,5,1
1,2,307,1,1,1,1,1,1,2,1,1,0,41326,2,4
1,1,307,2,1,2,1,1,1,3,1,1,0,41326,4,2
2,3,265,2,5,2,2,1,2,2,1,1,0,41326,5,2
2,2,266,1,2,2,1,2,2,2,1,1,0,41326,2,3
2,5,256,3,6,2,2,2,3,3,1,5,0,41326,0,4
1,3,307,2,2,2,1,1,1,2,1,1,0,41326,9,3
1,2,307,1,2,2,1,1,1,2,1,1,0,41326,4,2
2,72,266,2,3,1,1,2,2,1,1,1,0,41326,2,2
2,3,265,2,2,1,2,2,2,2,1,1,0,41401,2,1
2,0,266,3,1,2,1,2,2,2,1,3,0,41336,2,1
2,4,266,2,3,2,1,2,2,2,1,2,0,41327,3,3
2,1,266,1,1,1,1,2,2,2,1,1,0,41326,1,4
1,6,109,2,3,3,3,2,2,2,1,1,0,41324,5,1
1,5,218,2,7,2,2,2,2,2,1,1,50,41326,4,2
1,60,60,3,1,1,1,1,1,1,1,2,0,41326,4,3
2,24,264,1,7,3,3,2,2,2,1,1,0,41326,2,2
1,1,307,2,1,2,1,2,2,2,1,1,0,41326,9,3
2,2,266,2,7,2,1,2,1,2,1,1,0,41326,1,2
1,5,307,1,2,2,1,1,1,2,1,1,0,41330,4,3
1,3,307,2,2,2,2,1,1,2,1,1,0,41326,7,2
2,2,292,1,2,2,2,2,1,2,1,1,0,41326,2,1
2,2,265,2,1,2,2,2,2,2,1,1,100,41326,4,2
1,24,307,1,2,2,2,3,3,1,1,1,0,41401,0,4
1,3,307,2,2,2,1,1,1,2,1,2,0,41401,3,4
1,2,307,1,2,2,1,1,1,2,1,1,0,41326,3,1
1,2,307,3,1,2,2,2,2,2,1,5,0,41330,6,4
2,4,266,1,3,2,1,2,1,2,1,1,0,41326,5,2
1,1,70,1,1,2,1,2,2,2,1,1,0,41326,5,1
2,48,266,2,6,2,1,2,2,2,1,1,0,41401,5,4
1,5,307,2,3,2,1,1,1,2,1,1,0,41326,3,2
2,21,299,1,3,3,1,1,1,3,1,1,0,41401,6,3
1,2,307,1,1,1,1,1,1,2,1,1,0,41327,5,3
1,39,307,2,2,2,1,1,1,3,1,1,0,41326,1,3
1,2,307,1,2,2,2,1,1,2,1,1,0,41326,4,2
1,1,39,3,1,2,1,2,1,2,1,4,0,41401,5,1
1,9,307,2,7,2,2,1,1,1,1,1,0,41326,2,4
2,2,266,1,1,2,1,2,3,2,1,1,0,41326,8,3
1,2,307,2,1,2,2,2,2,2,1,1,0,41401,2,1
1,16,307,1,2,2,2,3,3,3,1,1,0,41335,1,4
2,2,266,2,1,2,1,2,1,2,1,1,0,41401,1,3
1,36,307,2,4,2,1,1,1,1,1,1,0,41326,4,4
2,12,265,2,4,1,2,3,3,2,1,1,0,41401,3,2
1,5,218,2,1,2,2,1,1,2,1,1,0,41326,2,1
2,4,243,2,2,1,2,3,3,1,1,1,0,41327,4,3
1,48,109,2,3,2,2,1,2,1,1,1,0,41326,2,2
1,24,189,2,1,2,1,1,1,2,1,1,0,41401,0,2
2,1,266,3,6,1,1,2,1,2,1,2,0,41330,5,4
1,6,307,1,1,2,1,2,2,2,1,1,0,41401,3,3
2,2,299,2,2,2,1,2,1,2,1,1,0,41330,3,3
1,2,141,1,1,2,1,1,1,2,1,1,0,41326,10,3
2,1,266,2,6,1,1,2,2,2,1,1,0,41326,6,1
1,84,307,2,1,2,2,1,1,1,1,1,0,41326,1,4
1,1,141,1,2,2,1,3,3,2,1,1,0,41326,1,3
2,1,266,2,2,1,1,2,1,2,1,6,0,41326,1,2
1,1,69,3,1,2,1,2,2,2,1,2,100,41326,6,3
1,24,307,2,2,3,1,1,1,1,1,1,0,41326,3,3
1,2,307,2,1,1,2,2,1,2,1,1,0,41326,1,4
2,12,265,1,6,1,2,3,3,3,2,1,1,41401,5,2
2,1,266,3,1,1,1,2,2,2,1,2,0,41326,3,2
1,6,307,3,2,2,1,1,1,1,1,2,0,41326,8,4
1,12,179,1,5,1,2,3,3,2,1,1,0,41326,2,2
1,24,179,2,7,1,1,1,1,2,1,1,200,41324,5,0
2,1,266,3,1,1,1,2,1,2,1,3,0,41326,9,3
2,1,292,3,1,1,1,2,2,2,1,10,0,41326,3,2
2,3,285,2,1,2,2,2,2,2,1,1,50,41326,5,2
1,5,307,2,4,2,2,2,2,2,1,1,0,41401,2,2
2,1,265,3,6,2,2,2,2,2,1,2,0,41326,25,1
1,9,307,1,1,2,2,2,1,2,1,1,0,41401,2,2
2,1,266,3,1,2,2,2,2,2,1,4,0,41326,4,2
1,2,307,1,1,2,2,1,1,2,1,1,0,41401,2,4
2,4,266,2,2,1,1,1,1,2,1,1,100,41335,1,4
2,60,277,2,1,2,2,1,1,1,1,2,0,41327,2,3
1,12,128,1,2,2,2,1,1,1,1,1,0,41330,6,4
1,1,201,3,6,2,2,2,3,2,1,7,250,41401,1,4
1,1,307,2,5,1,1,2,2,2,1,1,0,41326,1,2
2,3,266,1,2,2,1,3,3,3,1,1,0,41401,0,4
2,4,266,2,1,1,1,2,1,2,1,1,0,41327,3,4
1,84,307,1,6,2,2,1,1,1,1,1,100,41326,1,2
2,4,266,2,5,2,1,3,3,2,1,1,50,41326,1,4
1,96,75,1,6,1,3,2,2,2,1,1,20,41327,1,2
2,1,266,3,2,1,1,2,2,2,1,7,0,41326,1,1
1,24,141,2,2,3,1,1,1,3,1,1,100,41327,2,4
1,1,307,3,1,2,1,2,2,2,1,4,0,41326,2,2
2,5,266,3,1,1,1,2,2,2,1,4,0,41326,6,3
2,5,266,1,4,2,1,2,1,2,1,1,150,41326,5,2
1,1,307,2,1,2,1,2,2,2,1,1,0,41401,5,2
2,2,266,1,4,1,1,2,1,2,1,1,0,41401,5,3
1,96,111,2,1,3,1,3,3,3,1,1,0,41336,2,1
2,6,306,2,2,2,2,3,3,1,1,1,0,41326,2,4
1,24,195,2,1,2,3,1,1,3,1,1,0,41336,0,1
1,2,307,1,1,2,1,2,2,2,1,3,0,41326,1,0
1,12,307,2,2,2,1,2,2,1,1,1,0,41326,5,4
1,1,307,2,1,2,1,2,2,2,1,1,0,41326,4,1
2,36,266,2,2,3,1,1,1,1,1,1,0,41326,2,2
1,3,307,2,2,2,1,2,2,2,1,1,0,41401,3,2
2,2,292,2,2,1,2,3,3,2,1,1,0,41326,3,2
2,6,265,1,4,2,2,1,1,1,1,1,100,41326,6,3
1,4,307,2,2,2,1,2,2,2,1,2,0,41326,2,4
2,15,266,1,1,2,1,1,1,1,1,1,0,41326,1,4
1,8,307,2,6,1,1,1,1,1,1,1,0,41327,4,4
1,2,307,2,1,2,1,1,1,2,1,1,0,41326,4,1
